OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
12347558,>20-50 meter,30208693,Korta leden Segolstorpshöjden,"Segoltorpshöjdens korta ledslinga snirklar sig upp och ner i det kuperade skogslandskapet runt Björndolpan, där sluten granskog omväxlar med utsikt över små tjärnar och gläntor med grova aspar. Det är bitvis rejält kuperat och man passerar några myrar där det krävs vattentäta kängor eller stövlar för att man ska kunna passera torrskodd. ",Orange markering,Vandringsled,Barmarksled,,,Segolstorpshöjden (2004500),2004500,1692,1692.28959925931,"{""OBJECTID"": 12347558, ""GEOMETRIKVALITET"": "">20-50 meter"", ""LED_ID"": ""30208693"", ""LEDNAMN"": ""Korta leden Segolstorpshöjden"", ""BESKRIVNING"": ""Segoltorpshöjdens korta ledslinga snirklar sig upp och ner i det kuperade skogslandskapet runt Björndolpan, där sluten granskog omväxlar med utsikt över små tjärnar och gläntor med grova aspar. Det är bitvis rejält kuperat och man passerar några myrar där det krävs vattentäta kängor eller stövlar för att man ska kunna passera torrskodd. "", ""LEDMARKERING"": ""Orange markering"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Segolstorpshöjden (2004500)"", ""SKYDDATOMRADE_ID"": ""2004500"", ""LEDLANGD"": 1692, ""SHAPE.LEN"": 1692.28959925931}",12.588740256133352,59.34814983410168,LineString,1692.2895992600647,0.0,https://www.openstreetmap.org/?mlat=59.3481498&mlon=12.5887403#map=18/59.3481498/12.5887403,coordinate_fallback,,,leder
12346932,<= 20 meter,30208697,Led Ulvfjället,Vandringsleden går upp mellan branta hällar till Ulvfjällets topp. Genom den glesa hällmarkstallskogen på toppen öppnar sig till vida utsikter över omgivande trakter. ,Orange markeringar,Vandringsled,Barmarksled,,,Ulvfjället (2004499),2004499,1910,1050.40739243698,"{""OBJECTID"": 12346932, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208697"", ""LEDNAMN"": ""Led Ulvfjället"", ""BESKRIVNING"": ""Vandringsleden går upp mellan branta hällar till Ulvfjällets topp. Genom den glesa hällmarkstallskogen på toppen öppnar sig till vida utsikter över omgivande trakter. "", ""LEDMARKERING"": ""Orange markeringar"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Ulvfjället (2004499)"", ""SKYDDATOMRADE_ID"": ""2004499"", ""LEDLANGD"": 1910, ""SHAPE.LEN"": 1050.40739243698}",12.57497969154597,59.35379970685771,LineString,1050.407392436076,0.0,https://www.openstreetmap.org/?mlat=59.3537997&mlon=12.5749797#map=18/59.3537997/12.5749797,coordinate_fallback,,,leder
12346931,<= 20 meter,30208697,Led Ulvfjället,Vandringsleden går upp mellan branta hällar till Ulvfjällets topp. Genom den glesa hällmarkstallskogen på toppen öppnar sig till vida utsikter över omgivande trakter. ,Orange markeringar,Vandringsled,Barmarksled,,,Ulvfjället (2004499),2004499,1910,859.941328259899,"{""OBJECTID"": 12346931, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208697"", ""LEDNAMN"": ""Led Ulvfjället"", ""BESKRIVNING"": ""Vandringsleden går upp mellan branta hällar till Ulvfjällets topp. Genom den glesa hällmarkstallskogen på toppen öppnar sig till vida utsikter över omgivande trakter. "", ""LEDMARKERING"": ""Orange markeringar"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Ulvfjället (2004499)"", ""SKYDDATOMRADE_ID"": ""2004499"", ""LEDLANGD"": 1910, ""SHAPE.LEN"": 859.941328259899}",12.581581256622169,59.35477550576272,LineString,859.9413282594576,0.0,https://www.openstreetmap.org/?mlat=59.3547755&mlon=12.5815813#map=18/59.3547755/12.5815813,coordinate_fallback,,,leder
12350817,Okänd noggrannhet,30208705,Led Vimyren,"Vandringen i Vimyren bjuder på både gammelskog och myr i bitvis kuperad terräng. 
Vissa sträckor av vandringsleden är spångade. Vid fuktig väderlek kan spängerna vara hala. 

",Orange färg,Vandringsled,Barmarksled,,,Vimyren (2002126),2002126,3075,3074.98927096806,"{""OBJECTID"": 12350817, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30208705"", ""LEDNAMN"": ""Led Vimyren"", ""BESKRIVNING"": ""Vandringen i Vimyren bjuder på både gammelskog och myr i bitvis kuperad terräng. \nVissa sträckor av vandringsleden är spångade. Vid fuktig väderlek kan spängerna vara hala. \n\n"", ""LEDMARKERING"": ""Orange färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Vimyren (2002126)"", ""SKYDDATOMRADE_ID"": ""2002126"", ""LEDLANGD"": 3075, ""SHAPE.LEN"": 3074.98927096806}",13.25972086096602,60.29739120327054,LineString,3074.989270965454,0.0,https://www.openstreetmap.org/?mlat=60.2973912&mlon=13.2597209#map=18/60.2973912/13.2597209,coordinate_fallback,,,leder
12345243,<= 20 meter,30208790,Led Hamnvägen,Förbindelseled Arnäs Udde - Blå slingan. Lättvandrad men ej rullstolsanpassad.,Tydligt upptrampad stig,Vandringsled,Barmarksled,,,Segerstads skärgård (2002165),2002165,506,505.926755994076,"{""OBJECTID"": 12345243, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208790"", ""LEDNAMN"": ""Led Hamnvägen"", ""BESKRIVNING"": ""Förbindelseled Arnäs Udde - Blå slingan. Lättvandrad men ej rullstolsanpassad."", ""LEDMARKERING"": ""Tydligt upptrampad stig"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Segerstads skärgård (2002165)"", ""SKYDDATOMRADE_ID"": ""2002165"", ""LEDLANGD"": 506, ""SHAPE.LEN"": 505.926755994076}",13.298388303933821,59.29063243803533,LineString,505.9267559930577,0.0,https://www.openstreetmap.org/?mlat=59.2906324&mlon=13.2983883#map=18/59.2906324/13.2983883,coordinate_fallback,,,leder
12347130,<= 20 meter,30208121,,,Blått,Vandringsled,Barmarksled,,,Sundsjöåsen (2000686),2000686,4355,1740.28449044661,"{""OBJECTID"": 12347130, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208121"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blått"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Sundsjöåsen (2000686)"", ""SKYDDATOMRADE_ID"": ""2000686"", ""LEDLANGD"": 4355, ""SHAPE.LEN"": 1740.28449044661}",16.867476190988583,62.63352652748711,LineString,1740.2844904428573,0.0,https://www.openstreetmap.org/?mlat=62.6335265&mlon=16.8674762#map=18/62.6335265/16.8674762,coordinate_fallback,,,leder
12346070,<= 20 meter,30208121,,,Blått,Vandringsled,Barmarksled,,,Sundsjöåsen (2000686),2000686,4355,1543.9310389182,"{""OBJECTID"": 12346070, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208121"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blått"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Sundsjöåsen (2000686)"", ""SKYDDATOMRADE_ID"": ""2000686"", ""LEDLANGD"": 4355, ""SHAPE.LEN"": 1543.9310389182}",16.860882530374802,62.632773673888046,LineString,1543.9310389180212,0.0,https://www.openstreetmap.org/?mlat=62.6327737&mlon=16.8608825#map=18/62.6327737/16.8608825,coordinate_fallback,,,leder
12346069,<= 20 meter,30208121,,,Blått,Vandringsled,Barmarksled,,,Sundsjöåsen (2000686),2000686,4355,719.928417175415,"{""OBJECTID"": 12346069, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208121"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blått"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Sundsjöåsen (2000686)"", ""SKYDDATOMRADE_ID"": ""2000686"", ""LEDLANGD"": 4355, ""SHAPE.LEN"": 719.928417175415}",16.851267162038198,62.63864659533975,LineString,719.9284171745078,0.0,https://www.openstreetmap.org/?mlat=62.6386466&mlon=16.8512672#map=18/62.6386466/16.8512672,coordinate_fallback,,,leder
12346068,<= 20 meter,30208121,,,Blått,Vandringsled,Barmarksled,,,Sundsjöåsen (2000686),2000686,4355,351.338866504509,"{""OBJECTID"": 12346068, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30208121"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blått"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Sundsjöåsen (2000686)"", ""SKYDDATOMRADE_ID"": ""2000686"", ""LEDLANGD"": 4355, ""SHAPE.LEN"": 351.338866504509}",16.85837734976719,62.639981254394705,LineString,351.3388665061836,0.0,https://www.openstreetmap.org/?mlat=62.6399813&mlon=16.8583773#map=18/62.6399813/16.8583773,coordinate_fallback,,,leder
12346723,>20-50 meter,30208336,Stigen längst Brånsån,,blå markering,Vandringsled,Barmarksled,,,Brånsån (2002835),2002835,985,984.978087640365,"{""OBJECTID"": 12346723, ""GEOMETRIKVALITET"": "">20-50 meter"", ""LED_ID"": ""30208336"", ""LEDNAMN"": ""Stigen längst Brånsån"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""blå markering"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brånsån (2002835)"", ""SKYDDATOMRADE_ID"": ""2002835"", ""LEDLANGD"": 985, ""SHAPE.LEN"": 984.978087640365}",17.713424720203257,62.615440129647666,LineString,984.9780876395771,0.0,https://www.openstreetmap.org/?mlat=62.6154401&mlon=17.7134247#map=18/62.6154401/17.7134247,coordinate_fallback,,,leder
12353903,<= 20 meter,30207940,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,1891,649.389158777926,"{""OBJECTID"": 12353903, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207940"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 1891, ""SHAPE.LEN"": 649.389158777926}",14.767666256930033,56.02766176984344,LineString,649.3891587770391,0.0,https://www.openstreetmap.org/?mlat=56.0276618&mlon=14.7676663#map=18/56.0276618/14.7676663,coordinate_fallback,,,leder
12353902,<= 20 meter,30207940,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,1891,419.784142030375,"{""OBJECTID"": 12353902, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207940"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 1891, ""SHAPE.LEN"": 419.784142030375}",14.765345334859145,56.03044468966302,LineString,419.7841420296838,0.0,https://www.openstreetmap.org/?mlat=56.0304447&mlon=14.7653453#map=18/56.0304447/14.7653453,coordinate_fallback,,,leder
12353901,<= 20 meter,30207940,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,1891,184.197767293287,"{""OBJECTID"": 12353901, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207940"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 1891, ""SHAPE.LEN"": 184.197767293287}",14.765285138394072,56.03242639437491,LineString,184.19776729156365,0.0,https://www.openstreetmap.org/?mlat=56.0324264&mlon=14.7652851#map=18/56.0324264/14.7652851,coordinate_fallback,,,leder
12353900,<= 20 meter,30207940,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,1891,637.898828094351,"{""OBJECTID"": 12353900, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207940"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 1891, ""SHAPE.LEN"": 637.898828094351}",14.76228337139676,56.035344084067155,LineString,637.8988280937683,0.0,https://www.openstreetmap.org/?mlat=56.0353441&mlon=14.7622834#map=18/56.0353441/14.7622834,coordinate_fallback,,,leder
12353915,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,1565.42525698299,"{""OBJECTID"": 12353915, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 1565.42525698299}",14.748095086415878,56.011103903834226,LineString,1565.4252569810303,0.0,https://www.openstreetmap.org/?mlat=56.0111039&mlon=14.7480951#map=18/56.0111039/14.7480951,coordinate_fallback,,,leder
12353914,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,516.014544836357,"{""OBJECTID"": 12353914, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 516.014544836357}",14.759016795803348,56.01776472377994,LineString,516.0145448361416,0.0,https://www.openstreetmap.org/?mlat=56.0177647&mlon=14.7590168#map=18/56.0177647/14.7590168,coordinate_fallback,,,leder
12353913,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,1038.85883835386,"{""OBJECTID"": 12353913, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 1038.85883835386}",14.766912147064833,56.02260240750125,LineString,1038.858838354308,0.0,https://www.openstreetmap.org/?mlat=56.0226024&mlon=14.7669121#map=18/56.0226024/14.7669121,coordinate_fallback,,,leder
12353912,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,96.5307814254971,"{""OBJECTID"": 12353912, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 96.5307814254971}",14.772068153278362,56.02653268800351,LineString,96.53078142563119,0.0,https://www.openstreetmap.org/?mlat=56.0265327&mlon=14.7720682#map=18/56.0265327/14.7720682,coordinate_fallback,,,leder
12353911,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,524.259767905102,"{""OBJECTID"": 12353911, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 524.259767905102}",14.774320552718084,56.02845569256907,LineString,524.2597679041409,0.0,https://www.openstreetmap.org/?mlat=56.0284557&mlon=14.7743206#map=18/56.0284557/14.7743206,coordinate_fallback,,,leder
12353910,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,564.47924087429,"{""OBJECTID"": 12353910, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 564.47924087429}",14.776294261739642,56.031989887006134,LineString,564.4792408744917,0.0,https://www.openstreetmap.org/?mlat=56.0319899&mlon=14.7762943#map=18/56.0319899/14.7762943,coordinate_fallback,,,leder
12353904,<= 20 meter,30207941,,,,Vandringsled,Barmarksled,,,Listershuvud (2000100),2000100,4687,380.983015001754,"{""OBJECTID"": 12353904, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207941"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Listershuvud (2000100)"", ""SKYDDATOMRADE_ID"": ""2000100"", ""LEDLANGD"": 4687, ""SHAPE.LEN"": 380.983015001754}",14.776729997740842,56.03596498057821,LineString,380.98301500177394,0.0,https://www.openstreetmap.org/?mlat=56.0359650&mlon=14.7767300#map=18/56.0359650/14.7767300,coordinate_fallback,,,leder
12350142,<= 20 meter,30207977,Led Fänstjärnsskogen,"Genom ungskog, på spång över myr och uppför brant parti i äldre skog fram till naturreservatet. Rundslinga i reservatets fantastiska och flerhundraåriga gammelskog med silverfuror och knotiga gammeltallar. Spänger och broar kan vara hala vid fuktig väderlek.",Orange färg,Vandringsled,Barmarksled,,,Fänstjärnsskogen (2002121),2002121,3135,1135.69567931837,"{""OBJECTID"": 12350142, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207977"", ""LEDNAMN"": ""Led Fänstjärnsskogen"", ""BESKRIVNING"": ""Genom ungskog, på spång över myr och uppför brant parti i äldre skog fram till naturreservatet. Rundslinga i reservatets fantastiska och flerhundraåriga gammelskog med silverfuror och knotiga gammeltallar. Spänger och broar kan vara hala vid fuktig väderlek."", ""LEDMARKERING"": ""Orange färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Fänstjärnsskogen (2002121)"", ""SKYDDATOMRADE_ID"": ""2002121"", ""LEDLANGD"": 3135, ""SHAPE.LEN"": 1135.69567931837}",13.352268769038417,60.45277934025102,LineString,1135.695679318468,0.0,https://www.openstreetmap.org/?mlat=60.4527793&mlon=13.3522688#map=18/60.4527793/13.3522688,coordinate_fallback,,,leder
12350141,<= 20 meter,30207977,Led Fänstjärnsskogen,"Genom ungskog, på spång över myr och uppför brant parti i äldre skog fram till naturreservatet. Rundslinga i reservatets fantastiska och flerhundraåriga gammelskog med silverfuror och knotiga gammeltallar. Spänger och broar kan vara hala vid fuktig väderlek.",Orange färg,Vandringsled,Barmarksled,,,Fänstjärnsskogen (2002121),2002121,3135,128.606256836358,"{""OBJECTID"": 12350141, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30207977"", ""LEDNAMN"": ""Led Fänstjärnsskogen"", ""BESKRIVNING"": ""Genom ungskog, på spång över myr och uppför brant parti i äldre skog fram till naturreservatet. Rundslinga i reservatets fantastiska och flerhundraåriga gammelskog med silverfuror och knotiga gammeltallar. Spänger och broar kan vara hala vid fuktig väderlek."", ""LEDMARKERING"": ""Orange färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Fänstjärnsskogen (2002121)"", ""SKYDDATOMRADE_ID"": ""2002121"", ""LEDLANGD"": 3135, ""SHAPE.LEN"": 128.606256836358}",13.350847393695153,60.450777273659355,LineString,128.60625683608993,0.0,https://www.openstreetmap.org/?mlat=60.4507773&mlon=13.3508474#map=18/60.4507773/13.3508474,coordinate_fallback,,,leder
